ヘッダ情報:伝票No.(伝票No.),ヘッダ情報:出張申請伝票No.(申請No.),ヘッダ情報:行数,明細情報:明細No.,明細情報:明細日付(日付),明細情報:明細時刻(開始)(時刻),明細情報:明細時刻(終了)(時刻),明細情報:出発地(出発),明細情報:到着地(到着),明細情報:交通機関(交通機関他),明細情報:金額(金額),明細情報:証票(領収証),明細情報:手当1CD(日当(選択)),明細情報:手当2CD(宿泊料(選択)),明細情報:手当3CD(滞在費補助(選択)),明細情報:フリー１(備考),明細情報:勘定科目名,明細情報:小計(小計),ヘッダ情報:手当計(手当計),ヘッダ情報:合計(合計),ヘッダ情報:申請者CD(申請者),ヘッダ情報:申請者名(申請者),ヘッダ情報:承認実行者1名,ヘッダ情報:承認日1,ヘッダ情報:承認実行者2名,ヘッダ情報:承認日2,ヘッダ情報:承認実行者3名,ヘッダ情報:承認日3,ヘッダ情報:承認実行者4名,ヘッダ情報:承認日4,ヘッダ情報:承認実行者5名,ヘッダ情報:承認日5
MEBAS0017975,,18,11,2026/04/23,19:00:00,19:30:00,八王子,町田,電車･ﾊﾞｽ,341,証票なし,,,,,旅費交通費,341,10000,60817,AH000135,河本　実,岡田　高明,2026/04/28,田中 裕子,2026/04/28,,,高橋　昭太,2026/04/29,,
MEBAS0017975,,18,12,2026/04/24,08:00:00,08:30:00,町田,八王子,電車･ﾊﾞｽ,341,証票なし,,,,,旅費交通費,341,10000,60817,AH000135,河本　実,岡田　高明,2026/04/28,田中 裕子,2026/04/28,,,高橋　昭太,2026/04/29,,
MEBAS0017975,,18,13,2026/04/24,08:30:00,09:00:00,八王子,平岡町,電車･ﾊﾞｽ,220,証票なし,,,,,旅費交通費,220,10000,60817,AH000135,河本　実,岡田　高明,2026/04/28,田中 裕子,2026/04/28,,,高橋　昭太,2026/04/29,,
MEBAS0017975,,18,14,2026/04/24,09:00:00,13:00:00,伸和プリント工業平岡工場,,作業･打合せ,0,証票なし,,,,WO-00340610,旅費交通費,0,10000,60817,AH000135,河本　実,岡田　高明,2026/04/28,田中 裕子,2026/04/28,,,高橋　昭太,2026/04/29,,
MEBAS0017975,,18,15,2026/04/24,13:00:00,14:00:00,伸和プリント工業平岡工場,八王子駅,車(同乗),0,証票なし,,,,,旅費交通費,0,10000,60817,AH000135,河本　実,岡田　高明,2026/04/28,田中 裕子,2026/04/28,,,高橋　昭太,2026/04/29,,
MEBAS0017975,,18,16,2026/04/24,14:00:00,15:00:00,八王子,新横浜,電車･ﾊﾞｽ,715,証票なし,,,,,旅費交通費,715,10000,60817,AH000135,河本　実,岡田　高明,2026/04/28,田中 裕子,2026/04/28,,,高橋　昭太,2026/04/29,,
MEBAS0017975,,18,17,2026/04/24,15:00:00,17:00:00,新横浜,京都,電車･ﾊﾞｽ,13050,証票あり,,,,,旅費交通費,13050,10000,60817,AH000135,河本　実,岡田　高明,2026/04/28,田中 裕子,2026/04/28,,,高橋　昭太,2026/04/29,,
MEBAS0017975,,18,18,2026/04/24,17:00:00,17:30:00,京都,守山（滋賀）,電車･ﾊﾞｽ,490,証票なし,,,,,旅費交通費,490,10000,60817,AH000135,河本　実,岡田　高明,2026/04/28,田中 裕子,2026/04/28,,,高橋　昭太,2026/04/29,,
MEBAS0017976,,10,1,2026/04/15,15:30:00,18:01:00,大塚,茅野,電車･ﾊﾞｽ,3520,証票なし,002,,012,乗車券代　JR東日本,旅費交通費,3520,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017976,,10,2,2026/04/15,16:00:00,18:01:00,新宿,茅野,電車･ﾊﾞｽ,2140,証票あり,,,,特急券代,旅費交通費,2140,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017976,,10,3,2026/04/15,18:20:00,20:30:00,SIMMTECH,,作業･打合せ,0,証票なし,,,,WO-00343479,旅費交通費,0,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017976,,10,4,2026/04/15,20:30:00,21:00:00,SIMMTECH,ホテル,車(同乗),0,証票なし,,,,,旅費交通費,0,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017976,,10,5,2026/04/15,21:00:00,08:40:00,ホテル,,ﾎﾃﾙ,17000,証票あり,,,,二泊分,旅費交通費,17000,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017976,,10,6,2026/04/16,09:00:00,17:30:00,日本ミクロン,,作業･打合せ,0,証票なし,,,,WO-00341258,旅費交通費,0,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017976,,10,7,2026/04/17,09:00:00,15:05:00,日本ミクロン,,作業･打合せ,0,証票なし,,,,WO-00341258,旅費交通費,0,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017976,,10,8,2026/04/17,15:05:00,15:50:00,日本ミクロン,茅野駅,車(同乗),0,証票なし,,,,,旅費交通費,0,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017976,,10,9,2026/04/17,16:20:00,18:19:00,茅野,立川,電車･ﾊﾞｽ,2140,証票あり,,,,特急券代,旅費交通費,2140,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017976,,10,10,2026/04/17,16:20:00,19:15:00,茅野,戸田,電車･ﾊﾞｽ,3520,証票なし,,,,乗車券代（立川、西国分寺、武蔵浦和乗り換え）,旅費交通費,3520,12100,40420,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,1,2026/04/20,15:10:00,15:20:00,大塚（東京）,上野,電車･ﾊﾞｽ,209,証票なし,002,,012,,旅費交通費,209,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,2,2026/04/20,15:30:00,16:50:00,上野,長野,電車･ﾊﾞｽ,7710,証票あり,,,,新幹線代,旅費交通費,7710,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,3,2026/04/20,16:50:00,17:30:00,長野駅,ホテル,車(同乗),0,証票なし,,,,,旅費交通費,0,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,4,2026/04/20,17:30:00,08:30:00,ホテル,,ﾎﾃﾙ,17200,証票あり,,,,2泊分,旅費交通費,17200,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,5,2026/04/21,08:30:00,09:00:00,ホテル,新光高丘,車(同乗),0,証票なし,,,,,旅費交通費,0,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,6,2026/04/21,09:00:00,16:30:00,新光高丘,,作業･打合せ,0,証票なし,,,,WO-00343415,旅費交通費,0,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,7,2026/04/22,09:00:00,16:20:00,新光高丘,,作業･打合せ,0,証票なし,,,,WO-00343415,旅費交通費,0,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,8,2026/04/22,16:20:00,17:00:00,新光高丘,長野駅,車(同乗),0,証票なし,,,,ヤマト運輸経由,旅費交通費,0,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,9,2026/04/22,17:10:00,18:27:00,長野,大宮,電車･ﾊﾞｽ,6290,証票あり,,,,新幹線代,旅費交通費,6290,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017977,,10,10,2026/04/22,18:40:00,19:00:00,大宮（埼玉）,戸田（埼玉）,電車･ﾊﾞｽ,253,証票なし,,,,,旅費交通費,253,12100,43762,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017978,,8,1,2026/04/23,12:15:00,13:30:00,大塚（東京）,橋本（神奈川）,電車･ﾊﾞｽ,618,証票なし,,,,,旅費交通費,618,0,1652,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017978,,8,2,2026/04/23,14:15:00,14:25:00,橋本駅,綜合銘板,車(同乗),0,証票なし,,,,GPJ同行,旅費交通費,0,0,1652,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017978,,8,3,2026/04/23,14:30:00,14:50:00,綜合銘板,スクリーンプロセス,車(同乗),0,証票なし,,,,,旅費交通費,0,0,1652,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017978,,8,4,2026/04/23,15:15:00,16:40:00,スクリーンプロセス,,作業･打合せ,0,証票なし,,,,綜合銘板タクト評価,旅費交通費,0,0,1652,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017978,,8,5,2026/04/23,16:40:00,17:20:00,スクリーンプロセス,綜合銘板,車(同乗),0,証票なし,,,,,旅費交通費,0,0,1652,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017978,,8,6,2026/04/23,17:30:00,17:55:00,綜合銘板,,作業･打合せ,0,証票なし,,,,タクト評価報告,旅費交通費,0,0,1652,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017978,,8,7,2026/04/23,17:55:00,18:10:00,綜合銘板,橋本駅,車(同乗),0,証票なし,,,,,旅費交通費,0,0,1652,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017978,,8,8,2026/04/23,18:15:00,19:45:00,橋本（神奈川）,戸田（埼玉）,電車･ﾊﾞｽ,1034,証票なし,,,,,旅費交通費,1034,0,1652,AZ000143,品川 祐太朗,中田　雅史,2026/04/30,,,田中 裕子,2026/04/30,高橋　昭太,2026/05/01,,
MEBAS0017979,,10,1,2026/04/20,17:30:00,17:50:00,野洲工場,野洲,車(同乗),0,証票なし,002,,012,西澤さん送迎,旅費交通費,0,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017979,,10,2,2026/04/20,17:50:00,19:05:00,野洲,岐阜羽島,電車･ﾊﾞｽ,2390,証票あり,,,,,旅費交通費,2390,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017979,,10,3,2026/04/20,19:05:00,19:30:00,岐阜羽島,ホテル,車,0,証票なし,,,,,賃借料,0,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017979,,10,4,2026/04/20,19:30:00,08:30:00,スーパーホテル,,ﾎﾃﾙ,27000,証票あり,,,,3泊分,旅費交通費,27000,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017979,,10,5,2026/04/20,19:30:00,08:30:00,,,駐車代,2850,証票あり,,,,3泊分の駐車代,旅費交通費,2850,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017979,,10,6,2026/04/21,09:00:00,20:30:00,イビデン,,作業･打合せ,0,証票なし,,,,WO-00344145,旅費交通費,0,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017979,,10,7,2026/04/22,08:45:00,17:30:00,イビデン,,作業･打合せ,0,証票なし,,,,WO-00344145,旅費交通費,0,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017979,,10,8,2026/04/23,09:00:00,17:00:00,イビデン,,作業･打合せ,0,証票なし,,,,WO-00344145,旅費交通費,0,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017979,,10,9,2026/04/23,17:00:00,17:30:00,イビデン,岐阜羽島,車,0,証票なし,,,,,賃借料,0,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017979,,10,10,2026/04/23,17:30:00,19:00:00,岐阜羽島,南草津,車(同乗),0,証票なし,,,,張さん運転,旅費交通費,0,17300,49540,AH000161,鈴木　和行,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,1,2026/04/21,07:46:00,08:01:00,六地蔵（ＪＲ・京都市営）,京都,電車･ﾊﾞｽ,200,証票なし,,,012,,旅費交通費,200,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,2,2026/04/21,08:06:00,10:21:00,京都,東京,電車･ﾊﾞｽ,13770,証票あり,,,,新幹線EX,旅費交通費,13770,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,3,2026/04/21,10:33:00,10:59:00,東京,川口,電車･ﾊﾞｽ,341,証票なし,,,,,旅費交通費,341,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,4,2026/04/21,10:59:00,12:00:00,川口駅,トクホウ,車(同乗),0,証票なし,,,,,旅費交通費,0,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,5,2026/04/21,12:00:00,18:30:00,トクホウ,,作業･打合せ,0,証票なし,,,,PI-7誤報対応 WO-00343910,旅費交通費,0,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,6,2026/04/21,18:30:00,08:17:00,ホテル（川口）,,ﾎﾃﾙ,9785,証票あり,,,,1泊,旅費交通費,9785,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,7,2026/04/22,08:17:00,08:40:00,川口,大塚（東京）,電車･ﾊﾞｽ,209,証票なし,,,,,旅費交通費,209,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,8,2026/04/22,08:58:00,17:54:00,大塚事務所,,作業･打合せ,0,証票なし,,,,事務処理,旅費交通費,0,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,9,2026/04/22,17:54:00,08:52:00,ホテル（大塚）,,ﾎﾃﾙ,26800,証票あり,,,,2泊,旅費交通費,26800,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,10,2026/04/22,17:54:00,08:52:00,ホテル（大塚）,,宿泊税,200,証票あり,,,,,旅費交通費,200,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,11,2026/04/23,08:52:00,17:48:00,大塚事務所,,作業･打合せ,0,証票なし,,,,課会,旅費交通費,0,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,12,2026/04/24,08:37:00,17:00:00,大塚事務所,,作業･打合せ,0,証票なし,,,,事務処理、愛工打ち合わせ,旅費交通費,0,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,13,2026/04/24,17:15:00,17:36:00,大塚（東京）,東京,電車･ﾊﾞｽ,253,証票なし,,,,,旅費交通費,253,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,14,2026/04/24,18:09:00,20:21:00,東京,京都,電車･ﾊﾞｽ,13970,証票あり,,,,新幹線EX,旅費交通費,13970,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017980,,15,15,2026/04/24,20:35:00,20:46:00,京都,六地蔵（ＪＲ・京都市営）,電車･ﾊﾞｽ,200,証票なし,,,,,旅費交通費,200,15000,80728,AZ000116,茅野　義洋,河本　実,2026/04/28,田中 裕子,2026/04/30,,,高橋　昭太,2026/04/30,,
MEBAS0017981,,3,1,2026/04/23,10:31:00,11:46:00,大塚（東京）,さがみ野,電車･ﾊﾞｽ,869,証票なし,,,,,旅費交通費,869,0,2426,AA003557,浜内　邦嘉,西 三照,2026/04/28,,,田中 裕子,2026/04/28,高橋　昭太,2026/04/29,,
MEBAS0017981,,3,2,2026/04/23,13:00:00,14:00:00,メイコー本社,,作業･打合せ,0,証票なし,,,,,旅費交通費,0,0,2426,AA003557,浜内　邦嘉,西 三照,2026/04/28,,,田中 裕子,2026/04/28,高橋　昭太,2026/04/29,,
MEBAS0017981,,3,3,2026/04/23,14:27:00,16:38:00,さがみ野,プロムナード中央,電車･ﾊﾞｽ,1557,証票なし,,,,,旅費交通費,1557,0,2426,AA003557,浜内　邦嘉,西 三照,2026/04/28,,,田中 裕子,2026/04/28,高橋　昭太,2026/04/29,,
MEBAS0017982,,30,1,2026/04/19,19:01:00,21:45:00,駒込,京都,電車･ﾊﾞｽ,14170,証票なし,,,,,旅費交通費,14170,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,2,2026/04/19,22:00:00,22:03:00,京都,十条［京都市営］,電車･ﾊﾞｽ,220,証票なし,,,,,旅費交通費,220,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,3,2026/04/19,22:10:00,07:20:00,,,ﾎﾃﾙ,49410,証票あり,005,,015,5泊分 上長承認済み,旅費交通費,49410,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,4,2026/04/19,22:10:00,07:20:00,,,宿泊税,2000,証票なし,,,,5泊分,旅費交通費,2000,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,5,2026/04/20,07:31:00,07:50:00,十条［京都市営］,大久保（京都）,電車･ﾊﾞｽ,520,証票なし,,,,,旅費交通費,520,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,6,2026/04/20,07:58:00,08:33:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,7,2026/04/20,09:00:00,18:30:00,,,作業･打合せ,0,証票なし,,,,PSG業務引継ぎ、SYS問い合わせ対応,旅費交通費,0,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,8,2026/04/20,19:10:00,19:25:00,久御山事業所,大久保駅,電車･ﾊﾞｽ,250,証票なし,,,,通勤バス(出発約15分遅れ),旅費交通費,250,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,9,2026/04/20,19:30:00,19:49:00,大久保（京都）,十条［京都市営］,電車･ﾊﾞｽ,520,証票なし,,,,,旅費交通費,520,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,10,2026/04/21,07:31:00,07:50:00,十条［京都市営］,大久保（京都）,電車･ﾊﾞｽ,520,証票なし,,,,,旅費交通費,520,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,11,2026/04/21,07:58:00,08:33:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,12,2026/04/21,09:00:00,18:30:00,,,作業･打合せ,0,証票なし,,,,PSG業務引継ぎ、社内問い合わせ対応,旅費交通費,0,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,13,2026/04/21,18:55:00,19:12:00,久御山事業所,大久保駅,電車･ﾊﾞｽ,250,証票なし,,,,通勤バス,旅費交通費,250,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,14,2026/04/21,19:15:00,19:34:00,大久保（京都）,十条［京都市営］,電車･ﾊﾞｽ,520,証票なし,,,,,旅費交通費,520,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,15,2026/04/22,07:31:00,07:50:00,十条［京都市営］,大久保（京都）,電車･ﾊﾞｽ,520,証票なし,,,,,旅費交通費,520,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,16,2026/04/22,07:58:00,08:33:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,17,2026/04/22,09:00:00,18:30:00,,,作業･打合せ,0,証票なし,,,,PSG業務引継ぎ,旅費交通費,0,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,18,2026/04/22,18:55:00,19:10:00,久御山事業所,大久保駅,電車･ﾊﾞｽ,250,証票なし,,,,通勤バス,旅費交通費,250,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,19,2026/04/22,19:15:00,19:34:00,大久保（京都）,十条［京都市営］,電車･ﾊﾞｽ,520,証票なし,,,,,旅費交通費,520,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,20,2026/04/23,07:31:00,07:50:00,十条［京都市営］,大久保（京都）,電車･ﾊﾞｽ,520,証票なし,,,,,旅費交通費,520,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
MEBAS0017982,,30,21,2026/04/23,07:58:00,08:33:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,27700,115210,AZ000120,小野　智紀,高橋　昭太,2026/04/28,,,田中 裕子,2026/04/28,,,,
